filepath,xmin,xmax,ymin,ymax
./data/all/ec56806003da28f2.jpg,244,697,597,790
./data/all/ec83c868ed8d612f.jpg,756,780,676,688
./data/all/eca6255b775c40e8.jpg,395,571,488,544
./data/all/ecb51e284b41deda.jpg,125,194,392,485
./data/all/eccd0f52e538325d.jpg,426,672,381,474
./data/all/eccd0f52e538325d.jpg,855,896,238,255
./data/all/ecf60be1e8503559.jpg,222,793,181,451
./data/all/ed18b97b25f60a4f.jpg,477,507,452,474
./data/all/ed18b97b25f60a4f.jpg,783,818,456,468
./data/all/ed18b97b25f60a4f.jpg,896,947,485,502
./data/all/ed280fb0df244093.jpg,262,399,868,942
./data/all/ed2f9cca285fe026.jpg,183,226,273,286
./data/all/ed2f9cca285fe026.jpg,496,595,495,533
./data/all/ed426000d82d46a7.jpg,504,557,418,432
./data/all/ed4ef1b28a42024c.jpg,159,266,350,407
./data/all/ed65aea2cdc6e348.jpg,504,541,286,298
./data/all/ed65aea2cdc6e348.jpg,853,912,325,342
./data/all/ed7c729cbfe0ee16.jpg,519,708,475,523
./data/all/ed83bfa6915971b0.jpg,814,843,657,663
./data/all/ed9e2abb35e6d7d3.jpg,323,419,571,622
./data/all/edab2470bf468ba3.jpg,39,150,607,674
./data/all/ede9ac1245346aea.jpg,62,916,204,614
./data/all/edf74da11c0d1e6f.jpg,806,873,446,477
./data/all/edfb648d3c089071.jpg,315,332,476,481
./data/all/edfb648d3c089071.jpg,412,455,486,500
./data/all/ee03fa959ca160e6.jpg,177,493,738,985
./data/all/ee04d0334b665e35.jpg,13,98,672,719
./data/all/ee04d0334b665e35.jpg,822,915,720,766
./data/all/ee1e050d1c504a25.jpg,257,274,295,307
./data/all/ee1e050d1c504a25.jpg,835,868,293,320
./data/all/ee2fe9ac5b387fba.jpg,926,950,589,613
./data/all/ee3bb64e14fee8ec.jpg,182,812,292,628
./data/all/ee5ddc31dca94d18.jpg,769,889,328,451
./data/all/ee5efc6ec568aca3.jpg,75,96,487,501
./data/all/ee61f10124dfc83b.jpg,0,1020,82,1020
./data/all/ee6c83d1ccd0200a.jpg,975,997,468,474
./data/all/ee74cbe902979f18.jpg,447,620,386,505
./data/all/ee74cbe902979f18.jpg,124,165,322,340
./data/all/ee9abf187daedf10.jpg,404,650,391,445
./data/all/ee9f01db44ddfd34.jpg,233,284,119,140
./data/all/ee9f01db44ddfd34.jpg,730,855,277,343
./data/all/eebae4e265ea3364.jpg,0,36,708,733
./data/all/eebae4e265ea3364.jpg,110,132,703,720
./data/all/eebae4e265ea3364.jpg,309,395,751,767
./data/all/eebae4e265ea3364.jpg,477,497,663,678
./data/all/eebae4e265ea3364.jpg,639,707,697,719
./data/all/eeca0e768bd60660.jpg,285,405,317,417
./data/all/eee32434d2e4ab59.jpg,395,420,511,525
./data/all/ef00f12063be7b07.jpg,96,924,341,737
./data/all/ef27d9126de485d8.jpg,417,470,203,244
./data/all/ef2a13bfcc172d26.jpg,288,378,482,503
./data/all/ef353e3fc5c909ea.jpg,387,620,487,537
./data/all/ef3a89b78879f6a4.jpg,693,855,488,576
./data/all/ef42b279ddd1e7c9.jpg,42,100,655,672
./data/all/ef42b279ddd1e7c9.jpg,426,456,606,617
./data/all/ef42b279ddd1e7c9.jpg,506,551,620,632
./data/all/ef42b279ddd1e7c9.jpg,809,844,608,624
./data/all/ef42b279ddd1e7c9.jpg,895,934,630,649
./data/all/ef544ed16f5e66b5.jpg,335,712,420,523
./data/all/ef581c44fda2b71b.jpg,341,379,564,588
./data/all/efc523465f940dec.jpg,776,880,287,344
./data/all/efe73a1b240b8c88.jpg,636,760,537,591
./data/all/f0029546cbdf4bbc.jpg,170,863,208,521
./data/all/f00c8fb7f7098727.jpg,683,1022,378,679
./data/all/f00ec0093e986e99.jpg,329,432,321,389
./data/all/f00ec0093e986e99.jpg,165,207,263,279
./data/all/f00ec0093e986e99.jpg,775,802,269,288
./data/all/f014bc6f000e13a2.jpg,259,294,813,831
./data/all/f014bc6f000e13a2.jpg,500,521,807,819
./data/all/f02faf74a2e3d555.jpg,137,199,234,268
./data/all/f035b848d1625242.jpg,530,551,639,642
./data/all/f035b848d1625242.jpg,682,738,707,728
./data/all/f0398b4adaad497d.jpg,0,28,202,220
./data/all/f0398b4adaad497d.jpg,804,906,234,273
./data/all/f0428c08e756f454.jpg,271,305,517,529
./data/all/f0428c08e756f454.jpg,449,506,559,572
./data/all/f0428c08e756f454.jpg,931,977,542,558
./data/all/f051e111af2e39e9.jpg,693,879,383,469
./data/all/f05a45a689e1886b.jpg,623,1023,90,435
./data/all/f06afda4a67670f9.jpg,436,510,633,651
./data/all/f0949a3e47d46ab4.jpg,285,787,517,817
./data/all/f0984df45585c617.jpg,506,571,528,559
./data/all/f0984df45585c617.jpg,878,917,573,592
./data/all/f0a28adccb207285.jpg,479,516,368,388
./data/all/f0c0845a05df6632.jpg,581,642,623,684
./data/all/f0c9c06039ef51c6.jpg,0,130,166,408
./data/all/f1030fce54c30a1d.jpg,18,205,501,624
./data/all/f11a4a69d6c4c83a.jpg,849,947,326,374
./data/all/f121a26f9a0c261d.jpg,418,678,272,409
./data/all/f127d099a0eebbac.jpg,736,836,443,520
./data/all/f1343ff3db9befac.jpg,185,194,486,491
./data/all/f1343ff3db9befac.jpg,234,249,500,509
./data/all/f1343ff3db9befac.jpg,381,396,507,517
./data/all/f1343ff3db9befac.jpg,511,526,491,502
./data/all/f1343ff3db9befac.jpg,616,636,499,511
./data/all/f1343ff3db9befac.jpg,783,803,508,520
./data/all/f1343ff3db9befac.jpg,939,964,530,543
./data/all/f13b6cd6dc3225b6.jpg,688,735,513,548
./data/all/f13b6cd6dc3225b6.jpg,995,1021,425,457
./data/all/f159ab38e0be3a9e.jpg,227,354,599,643
./data/all/f1635340b2be2e7d.jpg,382,652,950,1022
./data/all/f17f274af0b988d1.jpg,526,682,448,496
./data/all/f180dd50b8360ef0.jpg,298,321,171,188
./data/all/f180dd50b8360ef0.jpg,869,910,263,288
./data/all/f1945fd4f6b12697.jpg,108,209,435,469
./data/all/f1945fd4f6b12697.jpg,642,667,358,370
./data/all/f199c824b0bd7f17.jpg,446,680,289,381
./data/all/f19e940da49a3405.jpg,401,564,320,388
./data/all/f1a90b8bbba14efd.jpg,387,428,370,388
./data/all/f1a90b8bbba14efd.jpg,963,977,319,331
./data/all/d25ee7defd0c4736.jpg,0,70,710,742
./data/all/d25ee7defd0c4736.jpg,555,582,602,610
./data/all/d31a9ac9c6756ef8.jpg,140,223,688,769
./data/all/d43623f4ee299e9d.jpg,0,80,438,473
./data/all/d43623f4ee299e9d.jpg,225,307,507,554
./data/all/d43623f4ee299e9d.jpg,934,985,223,238
./data/all/d57449b7b71f40fb.jpg,357,422,483,513
./data/all/d66354ef14156dc0.jpg,74,140,534,555
./data/all/d7ac84787729cea2.jpg,206,298,217,240
./data/all/d7ac84787729cea2.jpg,612,769,396,442
./data/all/d871e63f9ac8fe20.jpg,581,810,479,588
./data/all/d98a5b76d10144d4.jpg,588,641,691,705
./data/all/da95eac7ad514c9e.jpg,609,643,545,552
./data/all/da95eac7ad514c9e.jpg,791,851,538,555
./data/all/db158eb2bd0ff780.jpg,432,607,502,598
./data/all/dc93ad3847d4f69d.jpg,210,293,836,859
./data/all/dd80f3e9cb2255f6.jpg,312,327,567,579
./data/all/dd80f3e9cb2255f6.jpg,720,738,552,563
./data/all/de1b04ec2b6d8c05.jpg,451,540,298,351
./data/all/df3ba1616886066b.jpg,657,733,494,535
./data/all/f1d805be81b915f0.jpg,254,526,515,581
./data/all/f204e14b8ad6b0a9.jpg,10,368,172,347
./data/all/f2115abde89ffecb.jpg,731,746,621,635
./data/all/f22e3f146289655a.jpg,401,628,224,336
./data/all/f23c59307587e6a4.jpg,843,917,292,340
./data/all/f241e0c32e8d6e2c.jpg,448,503,545,597
./data/all/f241e0c32e8d6e2c.jpg,886,923,341,356
./data/all/f24c16d8c851ffa7.jpg,423,448,519,531
./data/all/f26eaac6cec7010d.jpg,414,526,395,466
./data/all/f2789de77b5f8478.jpg,652,700,664,681
./data/all/f2789de77b5f8478.jpg,775,824,717,735
./data/all/f27b5846e255ea85.jpg,376,552,385,567
./data/all/f28351b234359181.jpg,0,684,132,522
./data/all/f283e1d6b8fc9a21.jpg,123,150,354,365
./data/all/f283e1d6b8fc9a21.jpg,659,686,349,367
./data/all/f2a66bd091c2a3a7.jpg,93,108,686,694
./data/all/f2b999435330e64d.jpg,561,648,581,613
./data/all/f2c880053039a32c.jpg,423,637,330,440
./data/all/f31e7c115f571dfd.jpg,248,341,434,470
./data/all/f32259a9900a27aa.jpg,347,417,524,559
./data/all/f32259a9900a27aa.jpg,807,839,429,449
./data/all/f34351bcba59ff09.jpg,107,173,443,458
./data/all/f34351bcba59ff09.jpg,643,681,407,418
./data/all/f34e5622f44f71fd.jpg,570,603,428,454
./data/all/f3913942c822443d.jpg,81,103,526,544
./data/all/f3913942c822443d.jpg,723,742,516,534
./data/all/f3b7e7a9deddf5b3.jpg,107,239,348,416
./data/all/f3b7e7a9deddf5b3.jpg,119,241,262,334
./data/all/f3dbff45ae38ea68.jpg,634,818,394,450
./data/all/f3dbff45ae38ea68.jpg,847,909,222,244
./data/all/f3e85e25e36bb42d.jpg,817,851,330,341
./data/all/f3e85e25e36bb42d.jpg,953,998,342,362
./data/all/f3ecacf903a52827.jpg,379,538,393,499
./data/all/f3f97cf35311178d.jpg,165,212,599,622
./data/all/f41fa8b0fbf37b57.jpg,59,87,277,296
./data/all/f41fa8b0fbf37b57.jpg,519,940,442,574
./data/all/f434ff35879b4527.jpg,58,115,526,558
./data/all/f438ee860d770fb6.jpg,463,527,389,417
./data/all/f438ee860d770fb6.jpg,955,979,327,336
./data/all/f45bcd0f7ece897e.jpg,99,193,470,547
./data/all/f45bcd0f7ece897e.jpg,953,983,220,228
./data/all/f46fb1592327f35d.jpg,537,674,347,387
./data/all/f484d1b789e6ed63.jpg,1,1023,126,621
./data/all/f4906cb56695f027.jpg,728,776,618,637
./data/all/f49c6df579805adf.jpg,12,170,432,495
./data/all/f49c6df579805adf.jpg,672,869,563,684
./data/all/f4a2740d015f1523.jpg,752,862,262,297
./data/all/f4a503e24265a7e1.jpg,566,642,603,647
./data/all/f4f3ff842303cc1c.jpg,323,898,390,635
./data/all/f4f4f80195ab2576.jpg,374,662,380,645
./data/all/f51b686b4c935dbc.jpg,140,170,605,612
./data/all/f51b686b4c935dbc.jpg,307,341,581,594
./data/all/f51b686b4c935dbc.jpg,491,531,599,610
./data/all/f51b686b4c935dbc.jpg,697,748,606,618
./data/all/f51b686b4c935dbc.jpg,953,1019,585,599
./data/all/f53e8d68451c545d.jpg,196,879,232,568
./data/all/f541f3998e852ce9.jpg,293,376,574,649
./data/all/f55904f934ddc396.jpg,359,391,620,629
./data/all/f55904f934ddc396.jpg,524,549,651,661
./data/all/f568af5f5affc536.jpg,485,588,490,539
./data/all/f56b7cacc75c8aba.jpg,298,345,422,447
./data/all/f56b7cacc75c8aba.jpg,585,609,422,433
./data/all/f5753c6ab58b29a5.jpg,264,329,511,544
./data/all/f5814791199ff8b5.jpg,266,392,815,847
./data/all/f5b55692204d90c9.jpg,352,395,95,107
./data/all/f5c0ab175c5df866.jpg,559,586,370,389
./data/all/f5d4e6d1fbcc4c53.jpg,65,118,543,561
./data/all/f5d4e6d1fbcc4c53.jpg,194,218,545,558
./data/all/f5d4e6d1fbcc4c53.jpg,911,975,533,551
./data/all/f5df30742bca80aa.jpg,35,94,784,804
./data/all/f5f42460cc579c71.jpg,766,829,352,395
./data/all/f5f45825ecd699b6.jpg,498,552,517,545
./data/all/f6154ccf50d6e8ca.jpg,274,363,456,527
./data/all/f6154ccf50d6e8ca.jpg,698,725,351,379
./data/all/f619befa73e5b1f9.jpg,0,72,534,570
./data/all/f619befa73e5b1f9.jpg,313,349,410,423
./data/all/f619befa73e5b1f9.jpg,645,665,388,393
./data/all/f61ec2597069c32a.jpg,0,102,636,714
./data/all/f624c3b0678989b3.jpg,426,456,629,645
./data/all/f62669c5745946da.jpg,208,222,483,495
./data/all/f62669c5745946da.jpg,331,349,495,507
./data/all/f62669c5745946da.jpg,717,751,505,519
./data/all/f628917dff74617e.jpg,369,405,346,358
./data/all/f64d56b85c0580a1.jpg,122,175,36,51
./data/all/f64d56b85c0580a1.jpg,504,705,554,630
./data/all/f68a8ea5403c9fa8.jpg,330,698,293,474
./data/all/f69ab5530d12a504.jpg,637,725,545,569
./data/all/f6abb717cba24dad.jpg,599,624,517,530
./data/all/f6bbd6f27a80ea96.jpg,197,370,487,562
./data/all/f6c1b33f32677def.jpg,869,933,234,262
./data/all/f6c425408ef98596.jpg,332,415,602,622
./data/all/f6c54b84a51c77d6.jpg,7,73,211,317
./data/all/f6ccc34d1035d545.jpg,31,371,336,732
./data/all/f6d3b90f585f6bf0.jpg,182,214,546,560
./data/all/f6d3b90f585f6bf0.jpg,444,518,554,573
./data/all/f6d3b90f585f6bf0.jpg,792,840,562,582
./data/all/f6dfedc05291e195.jpg,624,834,420,515
./data/all/f6e113d040d58147.jpg,268,802,39,432
./data/all/f6f3b5163a85f558.jpg,254,319,312,328
./data/all/f6fc2cad4946d265.jpg,165,835,281,613
./data/all/f700767137a012c1.jpg,385,488,558,581
./data/all/f700767137a012c1.jpg,936,950,357,367
./data/all/f700767137a012c1.jpg,966,1001,374,387
./data/all/f71a7b4fa3bd2e65.jpg,272,370,486,519
./data/all/f71d0fee58ef675a.jpg,493,509,534,541
./data/all/f71d0fee58ef675a.jpg,700,768,546,564
./data/all/f728842171cc0fbb.jpg,415,535,305,334
./data/all/f77dc92e1844cce3.jpg,263,738,164,483
./data/all/f782f9c47a217a4d.jpg,618,798,271,334
./data/all/f789c1426f54d66d.jpg,67,129,129,142
./data/all/f789c1426f54d66d.jpg,87,197,313,354
./data/all/f789c1426f54d66d.jpg,936,991,152,166
./data/all/f78f4378b7365df5.jpg,875,958,609,656
./data/all/f794ba5ae39fc4ad.jpg,954,970,629,642
./data/all/f7c15559faf6c92c.jpg,544,565,524,536
./data/all/f7c15559faf6c92c.jpg,830,852,565,577
./data/all/f7ce91ad05b6ff37.jpg,524,565,422,443
./data/all/f7ce91ad05b6ff37.jpg,552,564,319,327
./data/all/f7d1dd220a053673.jpg,816,881,397,435
./data/all/f7d297f3e1396fca.jpg,521,541,543,549
./data/all/f7d755d55360829c.jpg,543,558,326,331
./data/all/f7e0e37781d93137.jpg,239,492,897,1007
./data/all/f80a61c3d0cb44c7.jpg,706,767,581,616
./data/all/f82671351671d7f8.jpg,389,614,424,538
./data/all/f843e953b9f2d8e1.jpg,158,186,822,841
./data/all/f843e953b9f2d8e1.jpg,873,908,775,791
./data/all/f84b958f7f5b78da.jpg,143,220,393,421
./data/all/f84b958f7f5b78da.jpg,783,866,384,416
./data/all/f861a64cc65fb98f.jpg,319,386,554,581
./data/all/f86db6ffbf8cf14d.jpg,298,658,425,599
./data/all/f87b474e04aa7eab.jpg,645,798,384,427
./data/all/f8884020d1999c37.jpg,167,200,148,163
./data/all/f8884020d1999c37.jpg,809,939,458,581
./data/all/f89dfdb799e3ba81.jpg,115,161,325,355
./data/all/f8c268ea2ba8d2b7.jpg,447,499,586,598
./data/all/f904abfd113ef7cc.jpg,79,124,640,654
./data/all/f904abfd113ef7cc.jpg,884,930,575,591
./data/all/f9079701b7b578f1.jpg,91,150,298,331
./data/all/f9079701b7b578f1.jpg,546,702,429,468
./data/all/f925f5f1918ff67e.jpg,210,394,341,384
./data/all/f93623a52fd15c12.jpg,968,1021,186,208
./data/all/f95bc3e7b9c59710.jpg,459,487,447,458
./data/all/f9774e7ecd7c68a6.jpg,943,1002,672,701
./data/all/f97b2eaf6b40d937.jpg,409,455,368,378
./data/all/f98f9833d57a49e3.jpg,772,803,498,514
./data/all/f990822350221cb1.jpg,203,230,481,492
./data/all/f990822350221cb1.jpg,416,448,518,533
./data/all/f990822350221cb1.jpg,930,960,521,539
./data/all/f99543be4ac9c607.jpg,319,598,432,506
./data/all/f99b852dd15af181.jpg,604,741,474,516
./data/all/f9b895b3e0641d61.jpg,694,724,875,891
./data/all/f9ca43ed00ab926e.jpg,676,694,529,540
./data/all/f9e956cec6fa1ec9.jpg,420,549,381,447
./data/all/f9f8d6ca2b1bfa40.jpg,785,964,157,205
./data/all/fa0c33a6fb10dd7e.jpg,65,143,345,372
./data/all/fa0c33a6fb10dd7e.jpg,377,481,565,603
./data/all/fa0e8e96ce9a9188.jpg,290,475,527,671
./data/all/fa2208040bf05bcb.jpg,774,1022,444,617
./data/all/fa3341da3df30ac5.jpg,618,837,486,564
./data/all/fa3341da3df30ac5.jpg,848,891,48,67
./data/all/fa35b7d3827815e1.jpg,168,212,669,683
./data/all/fa3643ce6ec01db6.jpg,246,318,396,482
./data/all/fa3643ce6ec01db6.jpg,967,1022,342,361
./data/all/fa38a94fb96222be.jpg,150,660,812,1020
./data/all/fa558fa09398be81.jpg,869,905,382,411
./data/all/fa597506d274e1a6.jpg,659,766,327,400
./data/all/fa66dceec038aaba.jpg,546,580,429,449
./data/all/fa701ec9db115c41.jpg,457,648,548,636
./data/all/fa86e7f7887d4e26.jpg,487,724,337,462
./data/all/fa92627b69ea1308.jpg,913,1021,461,486
./data/all/fa97e44e47c01961.jpg,586,854,479,577
./data/all/faa9b1941898865e.jpg,437,461,455,471
./data/all/faa9b1941898865e.jpg,534,561,370,377
./data/all/faac71b806eea5bb.jpg,271,318,370,420
./data/all/faac71b806eea5bb.jpg,562,579,386,412
./data/all/faaf806714d5083b.jpg,80,129,329,354
./data/all/faaf806714d5083b.jpg,667,691,297,312
./data/all/fac71436ba9fa438.jpg,261,294,750,767
./data/all/facb5296718017a9.jpg,576,616,727,742
./data/all/faccdcd5a4ec84ad.jpg,703,826,422,499
./data/all/faccdcd5a4ec84ad.jpg,920,999,241,279
./data/all/fad7b47af52fcdd4.jpg,0,38,60,118
./data/all/fb0c6035994b59bd.jpg,679,710,627,645
./data/all/fb0d8f9a65a9ddf3.jpg,78,93,200,207
./data/all/fb0d8f9a65a9ddf3.jpg,267,329,367,430
./data/all/fb12adc828b0f0e8.jpg,662,785,649,743
./data/all/fb12adc828b0f0e8.jpg,763,852,519,550
./data/all/fb2ee89cfe29396a.jpg,204,718,345,638
./data/all/fb4a8621b0e85319.jpg,328,682,386,495
./data/all/fb4a8621b0e85319.jpg,0,56,222,243
./data/all/fb51437e88ddb4d0.jpg,549,557,496,502
./data/all/fb51437e88ddb4d0.jpg,650,672,498,503
./data/all/fb51437e88ddb4d0.jpg,744,757,493,502
./data/all/fb51437e88ddb4d0.jpg,842,872,485,493
./data/all/fb558e8af8c2b8fd.jpg,384,443,490,509
./data/all/fb558e8af8c2b8fd.jpg,637,661,484,491
./data/all/fb5ee4ec2d4fc671.jpg,464,487,910,927
./data/all/fb6272647090915f.jpg,463,480,542,558
./data/all/fb6272647090915f.jpg,573,593,550,566
./data/all/fb6272647090915f.jpg,676,697,562,581
./data/all/fb6272647090915f.jpg,856,883,572,591
./data/all/fb69b417a6f38bed.jpg,145,217,464,547
./data/all/fb7e3ef76e377ddb.jpg,769,801,600,619
./data/all/fbb2d8f1b1e61186.jpg,639,737,425,489
./data/all/fbb2fac932edd958.jpg,226,288,533,569
./data/all/fbb2fac932edd958.jpg,720,799,640,687
./data/all/fbb7950d0e2f40a4.jpg,345,427,542,588
./data/all/fbbeb0ab76969b77.jpg,149,282,471,519
./data/all/fbbeb0ab76969b77.jpg,720,797,378,396
./data/all/fbd1cbaef40fbeca.jpg,180,329,326,447
./data/all/fbd1cbaef40fbeca.jpg,940,1023,614,668
./data/all/fbd1e19677ee8ded.jpg,8,44,502,518
./data/all/fbd1e19677ee8ded.jpg,297,329,496,513
./data/all/fbd1e19677ee8ded.jpg,703,740,482,501
./data/all/fbda298ae0c95d43.jpg,315,337,509,525
./data/all/fc42f09c38c648bf.jpg,192,407,478,542
./data/all/fc45b15c72df2f89.jpg,374,597,271,410
./data/all/fc777652f179bab4.jpg,35,417,15,435
./data/all/fca1caa7108ac95d.jpg,52,199,191,234
./data/all/fcab4c11cca671e8.jpg,543,611,542,569
./data/all/fcadfb3449741510.jpg,0,112,774,922
./data/all/fcadfb3449741510.jpg,651,739,385,430
./data/all/fcb2d7304664e523.jpg,293,326,114,127
./data/all/fcb2d7304664e523.jpg,845,955,495,590
./data/all/fcbefcafc9757934.jpg,265,380,376,427
./data/all/fcbefcafc9757934.jpg,956,980,106,116
./data/all/fccd499be630ca52.jpg,177,193,556,566
./data/all/fccd499be630ca52.jpg,723,739,534,544
./data/all/fcd4b0b5b25fc7ee.jpg,194,338,506,562
./data/all/fce74fe5ac7d5c25.jpg,582,603,420,439
./data/all/fce74fe5ac7d5c25.jpg,634,659,424,435
./data/all/fce74fe5ac7d5c25.jpg,711,732,426,449
./data/all/fce74fe5ac7d5c25.jpg,892,959,467,495
./data/all/fcfea9fd8aece2af.jpg,756,881,316,346
./data/all/fd097d2da53c0e42.jpg,116,204,471,499
./data/all/fd097d2da53c0e42.jpg,401,427,421,433
./data/all/fd097d2da53c0e42.jpg,826,874,487,504
./data/all/fd111c4d002440f5.jpg,241,269,741,753
./data/all/fd1488b9a895cdce.jpg,97,834,309,659
./data/all/fd495e5e86f99372.jpg,373,467,292,316
./data/all/fd495e5e86f99372.jpg,727,768,267,281
./data/all/fd6d9d32d9a56ad8.jpg,86,188,507,573
./data/all/fd6d9d32d9a56ad8.jpg,879,922,164,185
./data/all/fd6e5ae4940655f2.jpg,687,877,386,485
./data/all/fda2aebacc12233a.jpg,668,853,271,364
./data/all/fda2aebacc12233a.jpg,763,803,83,100
./data/all/fdc25bf5cc57bc0a.jpg,256,277,331,337
./data/all/fdcc8c4550c7f4a4.jpg,994,1022,550,564
./data/all/fdde1b74f23cb954.jpg,375,629,494,551
./data/all/fe11bcaa61f8cb71.jpg,570,833,465,554
./data/all/fe1ad3ffc79ef12e.jpg,508,561,330,343
./data/all/fe22bca46b1945ca.jpg,158,177,447,455
./data/all/fe22bca46b1945ca.jpg,273,316,458,468
./data/all/fe22bca46b1945ca.jpg,521,573,495,513
./data/all/fe2c04cf6e12f033.jpg,353,375,383,397
./data/all/fe42ad1aec117f4d.jpg,391,623,372,451
./data/all/fe505ba91f98f886.jpg,162,264,623,654
./data/all/fe531f1bc6187758.jpg,844,864,500,508
./data/all/fe5b32200ab8e26f.jpg,0,112,0,136
./data/all/fa654ae3c3edb2d8.jpg,510,522,433,438
./data/all/fa654ae3c3edb2d8.jpg,833,847,438,445
./data/all/faa74a34d48ea979.jpg,405,627,814,896
./data/all/fb065e274a5d93ce.jpg,222,327,372,421
./data/all/fb82960188c421d7.jpg,828,840,44,53
./data/all/fb82960188c421d7.jpg,943,957,56,65
./data/all/fbf545d30bce68d0.jpg,540,568,564,573
./data/all/fbf545d30bce68d0.jpg,823,903,607,635
./data/all/fbf7e334bceb0c70.jpg,294,345,477,507
./data/all/fbf7e334bceb0c70.jpg,727,779,500,524
./data/all/fca8f4792dba1cbb.jpg,120,236,305,352
./data/all/fcdc940ae262f4f7.jpg,40,57,507,522
./data/all/fcdc940ae262f4f7.jpg,247,265,513,526
./data/all/fcdc940ae262f4f7.jpg,412,455,553,576
./data/all/fcdc940ae262f4f7.jpg,656,683,557,569
./data/all/fcdc940ae262f4f7.jpg,815,854,568,587
./data/all/fceb63b6882e9f19.jpg,623,664,512,520
./data/all/fceb63b6882e9f19.jpg,982,1012,494,506
./data/all/fd633fda535314ac.jpg,429,553,269,360
./data/all/fd9d11402a08127f.jpg,227,319,632,701
./data/all/fda3609fea35093f.jpg,756,888,453,497
./data/all/fde614fa6023dd03.jpg,458,613,281,385
./data/all/fe1403a3bc1e6d25.jpg,117,837,319,719
./data/all/fe73094afb57502b.jpg,42,92,379,396
./data/all/fe73094afb57502b.jpg,733,841,517,563
./data/all/ff0d744f577d17be.jpg,236,314,368,419
./data/all/ff398f1526a2d447.jpg,60,94,146,160
./data/all/ff398f1526a2d447.jpg,794,881,328,397
./data/all/0002a5b67e5f0909.jpg,317,413,497,525
./data/all/0002a5b67e5f0909.jpg,874,923,384,405
./data/all/0007870724402b51.jpg,243,435,785,825
./data/all/000f52302c1341eb.jpg,344,483,492,533
./data/all/0014e05dcc74d3f3.jpg,368,705,337,488
./data/all/00166578c691cd43.jpg,298,400,712,741
./data/all/001679a19bb6fd3f.jpg,5,41,406,425
./data/all/001cdd25e148cd36.jpg,41,72,378,416
./data/all/001cdd25e148cd36.jpg,653,671,285,291
./data/all/0021af0b921af690.jpg,569,598,343,360
./data/all/00268794e47eba14.jpg,302,331,407,426
./data/all/0026c246d5c33bea.jpg,72,142,426,446
./data/all/0026c246d5c33bea.jpg,393,465,477,503
./data/all/0026c246d5c33bea.jpg,591,650,398,414
./data/all/002c48dd05cc3b85.jpg,775,841,581,600
./data/all/002dab7b4f062545.jpg,322,407,547,573
./data/all/003551f1525e49af.jpg,343,384,623,656
./data/all/003cd2790a0978ef.jpg,165,234,274,326
./data/all/00403b390556e56d.jpg,6,29,241,253
./data/all/0043ea91600e3cb8.jpg,617,695,644,685
./data/all/004846b7de6995f2.jpg,774,813,557,580
./data/all/00494d0811b9e652.jpg,405,415,531,536
./data/all/00494d0811b9e652.jpg,406,415,529,534
./data/all/00494d0811b9e652.jpg,486,497,548,552
./data/all/00494d0811b9e652.jpg,488,498,545,552
./data/all/00494d0811b9e652.jpg,691,732,601,624
./data/all/00494d0811b9e652.jpg,938,960,580,593
./data/all/004f62edd382ccb8.jpg,646,668,92,111
./data/all/005932632ad92371.jpg,625,654,175,189
./data/all/005ced5a9813fb0f.jpg,401,450,470,483
./data/all/0069ea8b00e4a8d7.jpg,244,260,265,271
./data/all/0069ea8b00e4a8d7.jpg,306,317,223,227
./data/all/0069ea8b00e4a8d7.jpg,357,373,283,289
./data/all/0069ea8b00e4a8d7.jpg,786,804,260,262
./data/all/0069ea8b00e4a8d7.jpg,843,863,306,312
./data/all/0069ea8b00e4a8d7.jpg,931,939,356,361
./data/all/0072870f87cb938b.jpg,319,461,615,690
./data/all/0080f94f60085954.jpg,120,222,383,454
./data/all/00b4d07f7be89f98.jpg,125,146,615,625
./data/all/00b4d07f7be89f98.jpg,765,785,544,553
./data/all/00b4d07f7be89f98.jpg,858,887,634,650
./data/all/00b6f96c840767fa.jpg,171,864,463,650
./data/all/00ceeec7002bace0.jpg,162,308,474,584
